

    0.906790034023149082E-02    0.137833891473294159E+02    0.736638918512843599E+01    0.738095522222858680E+01    0.221955302137077393E+01    0.961209188961515437E+01
    0.104819776697990166E-01    0.134935558918793816E+02    0.786169675179576277E+01    0.737794180010647160E+01    0.109632060058499037E+01    0.996417104445875346E+01
    0.102307828601327609E-01    0.135420684260536532E+02    0.748868427945274107E+01    0.775827902555465698E+01    0.638441784746124563E+00    0.981972295682402496E+01
    0.945061001955240648E-02    0.137007120484475102E+02    0.709795493554568946E+01    0.737497154283759215E+01    0.798246861800064877E+00    0.993152633576466393E+01
    0.100071042907021665E-01    0.135862800923011893E+02    0.765272494518280766E+01    0.756587128669254660E+01    0.443396809593917529E+00    0.972104215882716183E+01
    0.100977760364362058E-01    0.135682402215819486E+02    0.789033774823620426E+01    0.742415175425535701E+01    0.736091109200046168E+00    0.995403633967266011E+01
    0.129890369510786523E-01    0.130646592515213591E+02    0.744445621425805015E+01    0.770650449605840304E+01    0.121647694255649652E+01    0.997888201556050269E+01
    0.118869533425374051E-01    0.132419877501437622E+02    0.744949414740190807E+01    0.759930760573067321E+01    0.867938660768523773E+00    0.985759297378145405E+01
    0.126547296732139325E-01    0.131168085669477410E+02    0.747226398757721011E+01    0.754135303672422808E+01    0.160626279244199055E+01    0.989340325675371446E+01
    0.115072877427432295E-01    0.133069095291275392E+02    0.779732411397698577E+01    0.751312949303623778E+01    0.136782898806579545E+01    0.995146577813928523E+01
    0.103786134768636112E-01    0.135133760471480393E+02    0.779247077889248718E+01    0.720482723114043289E+01    0.217273684324561112E+01    0.999431749818265480E+01
    0.941046827347297686E-02    0.137092252004666211E+02    0.762675943213282270E+01    0.791920693420007638E+01    0.141642091541949977E+01    0.994927245077757583E+01
    0.936237912005540539E-02    0.137194717565902362E+02    0.723328467100473560E+01    0.740267840953459544E+01    0.248591391442299692E+00    0.976029518073250379E+01
    0.104505666227478165E-01    0.134995582335324347E+02    0.774070566799805881E+01    0.766264429345718234E+01    0.136417631280659868E+01    0.986856424373973695E+01
    0.104737211939069982E-01    0.134951318787024341E+02    0.719167886819776836E+01    0.754832601750886045E+01    0.100865532941016101E+01    0.989134315966535738E+01
    0.110957990444977284E-01    0.133797374875134132E+02    0.747572716602392351E+01    0.774934145531808038E+01    0.696553186918805856E+00    0.988325396106190901E+01
    0.101282169796148534E-01    0.135622200541392068E+02    0.763716561344930334E+01    0.745274514571898017E+01    0.195435051747211763E+01    0.971986706347118634E+01
    0.131002744738721432E-01    0.130476042675759789E+02    0.758982357200547675E+01    0.729611700956891518E+01    0.306803820859939291E+01    0.999050840289701725E+01
    0.125877593864956224E-01    0.131274209029485540E+02    0.762420371782878004E+01    0.766129892959775916E+01    0.283837078894212258E+01    0.994957238357205576E+01
    0.985364013237033029E-02    0.136171887449579643E+02    0.713883421226424275E+01    0.756320765547113361E+01    0.275730316474224812E+01    0.989989505826405392E+01
    0.944032819009467741E-02    0.137028891410532641E+02    0.792906090437526423E+01    0.747375051720641537E+01    0.308238987805699161E+01    0.994154538476899852E+01
    0.939324474265422309E-02    0.137128890589015526E+02    0.775529780365727284E+01    0.744004609554661211E+01    0.332556497517771765E+01    0.973984171874309013E+01
    0.114880541267569913E-01    0.133102551841877013E+02    0.748177359607017944E+01    0.746806556815065115E+01    0.326208987445693133E+01    0.980733467118768765E+01
    0.962055524035059818E-02    0.136650666713507665E+02    0.751629167293176081E+01    0.736477399788079889E+01    0.295376084677159811E+01    0.965427205077463313E+01
    0.107692953719646413E-01    0.134394725040490357E+02    0.733087679551919535E+01    0.765306751178806888E+01    0.409173131151609137E+01    0.983976438205624149E+01
    0.992593503047851586E-02    0.136025685684475466E+02    0.734207042711744506E+01    0.774129850342547066E+01    0.705494052692969831E+01    0.982127383857590175E+01
    0.971556896938286126E-02    0.136454113375875732E+02    0.718290607625862876E+01    0.720489826128128108E+01    0.659717118904445954E+01    0.996720290517072982E+01
    0.120024748385729029E-01    0.132226449018153467E+02    0.763324584723219779E+01    0.723324384850609992E+01    0.922137935469124770E+01    0.998288955401893574E+01
    0.124422180425290199E-01    0.131506798906466003E+02    0.753479767515583987E+01    0.745056807968290880E+01    0.429237906577225115E+01    0.988141784246294996E+01
    0.111413820401611626E-01    0.133715380562392436E+02    0.737650747794933537E+01    0.722957546335360490E+01    0.908314186339415564E+01    0.992655880774443844E+01
    0.112189079122416088E-01    0.133576695092942135E+02    0.760197647304024926E+01    0.753911382040393097E+01    0.413895023216122659E+01    0.980485307079888990E+01
    0.959061297151268984E-02    0.136713010226932603E+02    0.736786806037307151E+01    0.768212005535199172E+01    0.720183618336037235E+01    0.972406416388708017E+01
    0.124645806688099946E-01    0.131470884805181036E+02    0.770855763869567312E+01    0.732457993551954800E+01    0.736851881272289688E+01    0.998949787426928282E+01
    0.105375390506384763E-01    0.134829825735706201E+02    0.765688800776163170E+01    0.753697848987394003E+01    0.513464151081342113E+01    0.977128255732355910E+01
    0.935354152782280623E-02    0.137213605427324072E+02    0.727546535725795884E+01    0.740463603039753870E+01    0.525817497458141858E+01    0.971573855796081709E+01
    0.126484287404648420E-01    0.131178046375214361E+02    0.757458810741668387E+01    0.727937301226017475E+01    0.609192246758424538E+01    0.997173757954490547E+01
    0.947700055208347200E-02    0.136951348944728775E+02    0.742685157979475097E+01    0.774370127228408656E+01    0.557992793797979481E+01    0.974088182422103266E+01
    0.104846478410127765E-01    0.134930464782444961E+02    0.723876550968501231E+01    0.762710905527367888E+01    0.562255270704373000E+01    0.987129646924969784E+01
    0.116690207227436917E-01    0.132789955745543828E+02    0.728224831131177996E+01    0.762290565487230332E+01    0.556925188656256154E+01    0.992328807833525772E+01
    0.955233353965177084E-02    0.136792996832674252E+02    0.743668593201689010E+01    0.749655950988351716E+01    0.582929742574542864E+01    0.960733823830228140E+01


    0.165737317961990480E-03    0.138483894499214379E+02    0.745313299721618971E+01    0.784873047865288243E+01    0.682101936613886828E+01    0.486859419287912054E+01
    0.165692356561649318E-03    0.138483172686169986E+02    0.668223074008916740E+01    0.715314853855536281E+01    0.470509954039751599E+00    0.292268731291086858E+01
    0.165673269550542474E-03    0.138479328557624957E+02    0.688320768510068959E+01    0.740489943133232043E+01    0.110963634569634118E+01    0.146860543798886828E+00
    0.165693343889442517E-03    0.138470757168663603E+02    0.713230138244247414E+01    0.773287832300139932E+01    0.624294546623809321E+01    0.462980715749828331E+01
    0.165675912264674123E-03    0.138466713191117812E+02    0.755123603320310810E+01    0.696286020929873128E+01    0.761736637158475460E+01    0.432154103454070526E+01
    0.165680930569946187E-03    0.138459959231557939E+02    0.831397721271281931E+01    0.716821011552557508E+01    0.242849353987050165E+01    0.200323683102155936E+01
    0.165647823057838025E-03    0.138457807998647322E+02    0.685786549594014527E+01    0.709094546948728510E+01    0.808222608817038690E+01    0.358297542980981376E+01
    0.165618591330236783E-03    0.138455189521821858E+02    0.700841041226127004E+01    0.772521935098437496E+01    0.872798870052485398E+01    0.431674121271365152E+01
    0.165595387908511589E-03    0.138451843578247438E+02    0.824990907651117666E+01    0.756181423773874517E+01    0.934651634990429514E+01    0.137215846684322340E+01
    0.165550632708771293E-03    0.138451101505817622E+02    0.808225104621277879E+01    0.771009525578594701E+01    0.748381961944424567E+01    0.407456559391778494E+01
    0.165502981759263338E-03    0.138450710825257861E+02    0.814760970317091626E+01    0.763493477344246152E+01    0.281118046211289219E+01    0.357915208382255448E-01
    0.165498014323253175E-03    0.138445162946913083E+02    0.811397182783917081E+01    0.687470041407238597E+01    0.212461388028816955E+01    0.301077602889870244E+01
    0.165489016399249852E-03    0.138440102181016353E+02    0.682742669500076005E+01    0.789837704209809210E+01    0.795575988347100971E+01    0.149479358137911733E+01
    0.165474109748269969E-03    0.138435755618771594E+02    0.662367286836856195E+01    0.774595589776505733E+01    0.789190053837381189E+01    0.262567911123360753E+01
    0.165495835198515098E-03    0.138426981777380806E+02    0.719505251563138870E+01    0.836026941685555514E+01    0.720495190629636895E+01    0.247183199687481991E+01
    0.165634620813564896E-03    0.138404068537510021E+02    0.767755746841430664E+01    0.664894819259643555E+01    0.964212417602539062E-01    0.305495560169219971E+01
    0.165587429778975428E-03    0.138403619387515118E+02    0.797261166921401809E+01    0.709693116469693663E+01    0.533337329355754441E+01    0.150183222528347676E+00
    0.165570433835886895E-03    0.138399524127910905E+02    0.706548317293778450E+01    0.699299330544169173E+01    0.788936194829966908E+01    0.163243832997418438E-01
    0.165522265406888204E-03    0.138399195285469148E+02    0.791608828903211847E+01    0.681234059056585384E+01    0.694888919608587674E+00    0.340247929334235577E+01
    0.165487842850816589E-03    0.138397206813036409E+02    0.680531365011403011E+01    0.772410092677752491E+01    0.405586994673158419E+01    0.369686030658502807E+01
    0.165456786720625029E-03    0.138394812276716550E+02    0.697542330808569755E+01    0.776119708555825039E+01    0.689926521917811097E+01    0.657815757446384097E+00
    0.165533306584933211E-03    0.138379416715353205E+02    0.733515096428784563E+01    0.803557175792639278E+01    0.327591488433772993E+01    0.425178941085586359E+01
    0.165638376745021101E-03    0.138360577826123556E+02    0.792271099945831647E+01    0.722257779975472758E+01    0.438540053285689435E+01    0.441459659667219562E+01
    0.165636858505902311E-03    0.138354612975775328E+02    0.693733242265213690E+01    0.717848364779454240E+01    0.223142204629390850E+01    0.976454620298841558E+00
    0.165615150603805637E-03    0.138351086120539986E+02    0.748618194215693311E+01    0.750255903223812481E+01    0.983377953996485132E+01    0.550990921292249425E+01
    0.165574071909718723E-03    0.138349899306026352E+02    0.738678438219692257E+01    0.693749622697719026E+01    0.906510651125962497E+01    0.428300558956956623E+00
    0.165539817559766253E-03    0.138347889209786228E+02    0.761789280507303346E+01    0.690492589476389451E+01    0.819340498471999723E+01    0.410616722586096916E+01
    0.165519357990670947E-03    0.138344213052409639E+02    0.820163096777482004E+01    0.722838793413832548E+01    0.883042855269853710E+01    0.138105384498813066E+01
    0.165537917130970233E-03    0.138335822473094936E+02    0.762613712947917577E+01    0.666470682040752305E+01    0.817977481940060969E+01    0.319659961478024179E+01
    0.165615931783596630E-03    0.138320250929404889E+02    0.835030543236488221E+01    0.731177152241122030E+01    0.438400665726829253E+01    0.196099749119027833E+01
    0.165571366038064216E-03    0.138319485301370726E+02    0.739381614728410153E+01    0.740751244358150540E+01    0.680176971561238908E+01    0.536579431229187875E+01
    0.165563586566333564E-03    0.138314276864741572E+02    0.815545138278382176E+01    0.716908137480792185E+01    0.365659675364192571E+01    0.131277104076347140E+01
    0.165636907647900128E-03    0.138299273503798403E+02    0.805726611203389176E+01    0.681539810277681291E+01    0.359000557690080058E+01    0.294161384942776261E+01
    0.165619561602863214E-03    0.138295219908736780E+02    0.764611399333519515E+01    0.684298886947865448E+01    0.573282850131903032E+01    0.107997825120767854E+01
    0.165617230744592904E-03    0.138289353211174060E+02    0.760169044686506901E+01    0.837769261616875838E+01    0.443952722790064414E+01    0.294012398885762183E+01
    0.165574570830685818E-03    0.138288357331336424E+02    0.805998995750931968E+01    0.776354232537438094E+01    0.106815609930267819E+01    0.149640597461142721E+00
    0.165583086315366845E-03    0.138281180588737094E+02    0.792599877834414546E+01    0.797465956125270914E+01    0.459376607498320974E-01    0.940938809077353389E+00
    0.165625648115449547E-03    0.138269892239326957E+02    0.768094233115950331E+01    0.747128254351795817E+01    0.912651083391917162E+01    0.527288351170997593E+01
    0.165611549507903262E-03    0.138265446607576941E+02    0.824695999775790867E+01    0.801932065946437156E+01    0.369889663956656500E+01    0.248582458781709326E+01
    0.165576312388280433E-03    0.138263554283418664E+02    0.714459878305486029E+01    0.673373882635824295E+01    0.690170945986964401E+01    0.318961371528524440E+01
    0.165564420806157514E-03    0.138258842550958807E+02    0.684116663329859698E+01    0.800229458783782022E+01    0.235319585572602552E+01    0.172441193784154323E+01
    0.165520480165160373E-03    0.138258003065653128E+02    0.761522467669170400E+01    0.681139365469080360E+01    0.989446730862056256E+01    0.117890627701041462E+01
    0.165490994566980682E-03    0.138255417985503630E+02    0.811562478410604093E+01    0.695167268601244981E+01    0.767481901447276105E+01    0.329395441001307798E+01
    0.165479138355746787E-03    0.138250702718651102E+02    0.739739234519759226E+01    0.838948708702529444E+01    0.860642840526696062E+01    0.217760211451829377E+01
    0.165433050552356422E-03    0.138250125548769187E+02    0.687427801041956332E+01    0.688876078527508007E+01    0.565825716243758992E+00    0.200151044775150488E+01
    0.165403186655121699E-03    0.138247588094448997E+02    0.730293130302588001E+01    0.804479053396762112E+01    0.151932652399473817E+00    0.629856804121621150E+00
    0.165434310593678220E-03    0.138237676875033753E+02    0.756800712033519751E+01    0.815076982650576198E+01    0.988774233504775069E+01    0.394637442268051908E+01
    0.165387021354066865E-03    0.138237246502258184E+02    0.826118014633479980E+01    0.720557546113752689E+01    0.864038594042417607E+01    0.166359409239125156E+01
    0.165372371356875834E-03    0.138232870011606455E+02    0.707828888382995736E+01    0.670387505301629005E+01    0.818479610638359745E+01    0.273866870565955312E+01
    0.165335812683986420E-03    0.138231143705614290E+02    0.833439377628067923E+01    0.725423375854074770E+01    0.832406572910999465E+01    0.303429775028773729E+01
    0.165321608532377170E-03    0.138226713826884655E+02    0.803655881599633126E+01    0.683028289082150764E+01    0.101283133701691819E+01    0.189294026382610436E+01
    0.165362168805102878E-03    0.138215659425216071E+02    0.837486999816712085E+01    0.727206570380757000E+01    0.314260251294425919E+01    0.269218014696627650E+01
    0.165324825854880499E-03    0.138214028268992735E+02    0.764597975185153356E+01    0.810639311423130415E+01    0.375360670095448201E+01    0.128861369277190912E+00
    0.165285955338549629E-03    0.138212582971508873E+02    0.773416412807300890E+01    0.672253308693379203E+01    0.185416214070896634E+01    0.164726262374242793E+01
    0.165251273250789069E-03    0.138210631857368096E+02    0.779277224549332814E+01    0.700412846421540358E+01    0.779145803080958022E+01    0.419134087993588444E+01
    0.165211220211382103E-03    0.138209331805724336E+02    0.661762960460596261E+01    0.756830757923399311E+01    0.460634511034406469E+01    0.291063981515992731E+01
    0.165172517415518603E-03    0.138207869433968824E+02    0.830041424799576610E+01    0.721301014453242573E+01    0.694274649266373967E+01    0.184485307768951667E+01
    0.165126803875536644E-03    0.138207257276883269E+02    0.783480882644653320E+01    0.704348385334014893E+01    0.335499644279479980E+01    0.422076284885406494E+01
    0.165139066621547437E-03    0.138199623909076479E+02    0.787765184541433250E+01    0.686244208846323822E+01    0.603389192439765298E+00    0.364125622794763260E+01
    0.165123794915703938E-03    0.138195325380690033E+02    0.736019394175453900E+01    0.796628478417367258E+01    0.179973661679316832E+01    0.445733729993432348E+01
    0.165103575419847426E-03    0.138191626370285245E+02    0.805804829767361674E+01    0.805664230042474472E+01    0.784232352997010995E+01    0.154205460652058091E+01
    0.165053354532315499E-03    0.138191562686269691E+02    0.814565622088907304E+01    0.780368154228565114E+01    0.197518551425090960E+01    0.374149891648579080E+01
    0.165101530289324486E-03    0.138179577769074484E+02    0.793915960906079654E+01    0.701775111605789981E+01    0.169413063841436395E+01    0.100900590714422345E+01
    0.165128763997678688E-03    0.138170130844664332E+02    0.706552408307651003E+01    0.715853616294297890E+01    0.513623322908292490E+01    0.425929716981767736E+01
    0.165101291595178251E-03    0.138167310342092211E+02    0.689473504941014692E+01    0.772278661960904245E+01    0.769574491188384791E+01    0.397088292565965606E+01
    0.165133446347649412E-03    0.138157267395865535E+02    0.842248558998107910E+01    0.759080946445465088E+01    0.462218821048736572E+01    0.294939875602722168E+00
    0.165121459979677483E-03    0.138152570996623218E+02    0.797811641326025089E+01    0.686610839189997790E+01    0.757768464673885589E+01    0.342526977074476813E+01
    0.165145181116674588E-03    0.138143549857731305E+02    0.709387650737230580E+01    0.830957669529251319E+01    0.486829745403712444E+01    0.262035557374438577E+01
    0.165111218289922066E-03    0.138141515197031612E+02    0.761802090771758600E+01    0.840023854451879792E+01    0.177160660195891317E+01    0.245411270253454772E+01
    0.165089780456786103E-03    0.138137963969579207E+02    0.677297106378140512E+01    0.789980040869971400E+01    0.427148343661946228E+01    0.325655922633325057E+01
    0.165049176504537099E-03    0.138136735418308216E+02    0.698049672706591195E+01    0.723025883579482365E+01    0.560204140021685593E+01    0.415695367323858900E+01
    0.165005887219455831E-03    0.138135833558095182E+02    0.706339173109078189E+01    0.686779722486717059E+01    0.175664964378732824E+01    0.146266824259803774E+01
    0.164959257987612560E-03    0.138135338012349465E+02    0.706201429850283446E+01    0.689592446915374424E+01    0.223796493760204385E+01    0.137352238089554213E+01
    0.164934683842454794E-03    0.138132169483317551E+02    0.692821354182864191E+01    0.719369077002500656E+01    0.630522297165505563E+01    0.395633938058477952E+01
    0.164906657361865879E-03    0.138129420095647326E+02    0.780932693110429987E+01    0.800018465489444530E+01    0.394099004844316347E+01    0.259917084225918971E+00
    0.164872183842059106E-03    0.138127453335492518E+02    0.833798693406474811E+01    0.758523269888038065E+01    0.761179291070868924E+01    0.180614750338502028E+01
    0.164846399396225687E-03    0.138124433219488978E+02    0.834363929363207291E+01    0.722508967964113769E+01    0.764963024862983421E+01    0.211981038178367731E+01
    0.164818493788283110E-03    0.138121670984845686E+02    0.670376062393188477E+01    0.770765066146850586E+01    0.614134490489959717E+01    0.329011738300323486E+01
    0.164774385824940239E-03    0.138120875837777142E+02    0.793713737040857481E+01    0.693384780517725652E+01    0.742527515941362459E+01    0.372927893913513131E+01
    0.164757947352383709E-03    0.138116723036772093E+02    0.669707610557791799E+01    0.711926827147675034E+01    0.365110255579062137E+01    0.286118547006507251E+01
    0.164726767791545424E-03    0.138114360117124910E+02    0.830749210159504337E+01    0.732571446109833602E+01    0.479087230374097217E+01    0.172237671038725937E+01
    0.164730140683334641E-03    0.138107802436892424E+02    0.737226132287079849E+01    0.774100077047507273E+01    0.201571651407067343E+01    0.503862819598261513E+01
    0.164681761545519751E-03    0.138107528873150311E+02    0.734094603945699919E+01    0.702107123107901909E+01    0.840353263185181021E+01    0.439796017711121845E+01
    0.164656107655351678E-03    0.138104496516433954E+02    0.826573689756128260E+01    0.798181606174950709E+01    0.768316923343174096E+01    0.237169053010451947E+01
    0.164634181142699645E-03    0.138101011832832583E+02    0.711068449614047804E+01    0.779731353998477417E+01    0.603623435875686898E+00    0.444033187100886728E+01
    0.164696040767758293E-03    0.138087350276055716E+02    0.747609174890341244E+01    0.661088729839264921E+01    0.295634915931882114E+01    0.284891618875851416E+01
    0.164702234422184460E-03    0.138080449987728677E+02    0.806843897710406566E+01    0.694641919490669313E+01    0.696626114674638863E+01    0.157448777745728696E+01
    0.164681237789887489E-03    0.138076851626871075E+02    0.811397909864411737E+01    0.812137985129334616E+01    0.374586034401577050E+01    0.201454102496419196E+01
    0.164670854011450974E-03    0.138071964571785841E+02    0.759030602402572185E+01    0.720618817492730557E+01    0.270265995412132698E+01    0.494534835273122031E+01
    0.164668971789801437E-03    0.138066045006281968E+02    0.698031597332770293E+01    0.708213585353364561E+01    0.890964412217487300E+01    0.389175358710083197E+01
    0.164637213735394322E-03    0.138063754406932340E+02    0.813367533394125530E+01    0.751159659851857064E+01    0.475952522670675293E+01    0.942402303240162942E+00
    0.164619063271369010E-03    0.138059811261737764E+02    0.744700581848795373E+01    0.787226101268037848E+01    0.301965917239729498E+01    0.475982526235870917E+01
    0.164585878438155357E-03    0.138057695209312197E+02    0.507660984992980957E+01    0.997210085391998291E+01    0.623750090599060059E+00    0.269555211067199707E+01
    0.164536108451370915E-03    0.138057595857874986E+02    0.749679359501212428E+01    0.691505033363310417E+01    0.812905319366744905E+01    0.268554600158867895E+00
    0.164502882000288388E-03    0.138055486898375275E+02    0.739139312368234958E+01    0.694473992531756856E+01    0.811820269452156218E+01    0.482964037644136812E+00
    0.164508869277267387E-03    0.138048610817048445E+02    0.790380369128843885E+01    0.790928897220523197E+01    0.942751312586267254E+01    0.418223211613028845E+01
    0.164626387199361623E-03    0.138028180623795702E+02    0.785169950059701005E+01    0.703522129134551921E+01    0.273133624543157616E+01    0.415646876982456170E+01
